OBJECTID,RecKey,SeqNo,RecType,GapStart,GapEnd,Gap,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
3857079,1806281309557466,,C,225,191,34,2018-09-01,18062811461094522018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7C881FE8-7CDE-42FB-9338-7AC0897534D5}
3857080,1806281309557466,,C,115,0,115,2018-09-01,18062811461094522018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0FFE934A-DAE0-4AB0-A1A7-DBACEA988F01}
3857081,1806291109014422,,C,2319,2265,54,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6B8B97D6-3AF7-4EB2-98CE-718F064B8934}
3857082,1806291109014422,,C,1679,1640,39,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6EAC4112-D62A-456A-B353-30D868AD1135}
3857083,1806291109014422,,C,1476,1439,37,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{077908FB-D00A-4E80-BE2E-433E607BBEB4}
3857084,1806291109014422,,C,1403,1378,25,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C5E7C405-2ACA-4382-B2DC-E2039930190B}
3857085,1806291109014422,,C,1356,1309,47,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{22646047-C9F2-4432-8D55-E9DEF343C871}
3857086,1806291109014422,,C,1139,1106,33,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F5B9E8DF-C0BB-4D75-8FDF-FBEC6B1CAF9E}
3857087,1806291109014422,,C,948,900,48,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D2DB6CEE-D844-41AD-A342-F6100B9B7C79}
3857088,1806291109014422,,C,825,760,65,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3F94575D-5B80-4371-9141-7CFB18453043}
3857089,1806291109014422,,C,665,614,51,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A6E93FE9-F9F3-490F-8F59-8961983AC5D0}
3857090,18062911504251,,C,2210,2140,70,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{777CB458-B82A-4D8F-8CE8-15FD943D8BB4}
3857091,18062911504251,,C,1957,1809,148,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7DAEA1D1-23AA-4C6C-A767-6A485FE8FA3E}
3857092,18062911504251,,C,1534,1471,63,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F74D6864-8E6C-4B6D-AA06-579C7609529B}
3857093,18062911504251,,C,1457,1406,51,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2BA377C4-6913-42F5-AEAF-F32556BBBC3F}
3857094,18062911504251,,C,823,760,63,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2FF89B6A-94BF-4C58-8ADE-A361C4E64313}
3857095,18062911504251,,C,572,552,20,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{60F4033A-45B7-4DB9-AE08-BFA22F07380B}
3857096,18062911504251,,C,550,528,22,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8230E858-B963-498A-89ED-B4F21F90F4DF}
3857097,18062911504251,,C,486,414,72,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{13C3A29B-EB66-4B41-8C64-F330F1478989}
3857098,18062911504251,,C,170,116,54,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{837B8A4A-139B-475B-B954-E5D1E9339066}
3857099,18062911504251,,C,55,0,55,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4A59B518-FDFD-4C4E-9624-35686E3152BA}
3857100,1806291242043965,,C,2250,2219,31,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6F217B1A-2A03-4B07-BE2A-51ED3710FB49}
3857101,1806291242043965,,C,2160,2133,27,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{082C856C-7867-4D02-887F-7B1E62E60949}
3857102,1806291242043965,,C,2071,2043,28,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C084809B-2F1D-49DD-8CE1-E930BFF8F50A}
3857103,1806291242043965,,C,1906,1870,36,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7A26DAE7-488D-499F-A445-6B3A76473EC4}
3857104,1806291242043965,,C,1745,1700,45,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B2C7B20E-89CA-4FDF-86C2-089F802330AC}
3857105,1806291242043965,,C,1566,1453,113,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8C8C50FD-8F2B-4AC8-BF0E-F9DFD977B05E}
3857106,1806291242043965,,C,1449,1405,44,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F4628AFD-0928-4F60-934F-F5F0CFF47064}
3857107,1806291242043965,,C,1400,1371,29,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{67508D5D-E05C-4319-BF3F-E272AAB7FF83}
3857108,1806291242043965,,C,1039,980,59,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F4EE457A-9F68-429F-B816-DDDBC0732891}
3857109,1806291242043965,,C,796,739,57,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1562AD37-9922-4F2C-9206-6654646A6FDC}
3857110,1806291242043965,,C,632,580,52,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B904B452-67EA-4B6B-9316-C1273C6B3E67}
3857111,1806291242043965,,C,240,194,46,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5E3386C5-6410-41EB-AE88-C0AE00848FD0}
3857112,1806291242043965,,C,148,110,38,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B7183AE6-19A0-441D-A9CD-B4E9DBAC9CC7}
3857113,1807021437007787,,C,2439,2413,26,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{65D2F5BE-0B42-47A9-8B1D-EDBCB2FB4EDD}
3857114,1807021437007787,,C,2355,2324,31,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{42E648AC-28BC-4E2A-895C-D634259F9061}
3857115,1807021437007787,,C,2305,2278,27,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CA088BF4-4F77-45B8-BA80-594CF954BF98}
3857116,1807021437007787,,C,1244,1213,31,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8C599348-7646-43C5-B477-AD317ABA7F75}
3857117,1807021437007787,,C,1155,1046,109,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8F0940D4-614F-456F-A0CE-5039CC971527}
3857118,1807021437007787,,C,792,762,30,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{ED48D34C-6CBA-464C-B667-E8D75A73FF83}
3857119,1807021437007787,,C,660,473,187,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A28DEE68-D992-4B04-B234-3452EFA9E2A1}
3857120,1807021437007787,,C,431,306,125,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{078D82CA-A721-48A3-B7DB-EBD89FB00D78}
3857121,1807021437007787,,C,131,46,85,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7BF10924-67A3-484E-8737-11463C4E6763}
3857122,1807021437007787,,C,41,0,41,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7A1A24AE-A573-41A5-8F49-0381ACA4F2E4}
3857123,1807021509276630,,C,2500,2399,101,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0FE02A14-5FFA-4BA6-B323-0A1F09A91527}
3857124,1807021509276630,,C,2387,2153,234,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B54C6E2A-F5B6-41DD-9E42-9682529607CE}
3857125,1807021509276630,290,C,2149,2094,55,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F7078662-5009-4E0C-87E0-257EF0DE8954}
3857126,1807021509276630,,C,2091,2063,28,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{79550F92-6F8E-4EA2-88D3-501D42AA56EA}
3857127,1807021509276630,,C,2000,1891,109,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4BF0BF05-ABDC-4966-8A4B-684CD3CF26DD}
3857128,1807021509276630,,C,1885,1788,97,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{801EDB5A-C28B-4D22-B742-B89CCAC2DC53}
3857129,1807021509276630,,C,1776,1666,110,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A9866493-5FF3-4D65-B112-238668EFFCF0}
3857130,1807021509276630,,C,1649,1619,30,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E8B50652-E28C-4133-AA2B-701FCCA4423F}
3857131,1807021509276630,,C,1553,1425,128,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{146D1183-05F7-4C26-BC5E-628BA89A26FB}
3857132,1807021509276630,,C,967,930,37,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{02E63E80-7445-42E0-A310-84F0AAA2E268}
3857133,1807021509276630,,C,831,393,438,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{81033802-E598-4DF5-AA9E-704868E1D4B5}
3857134,1807021509276630,,C,384,330,54,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3673DB72-EE38-4A7C-88DB-0C8AF4EFDD4E}
3857135,1807021509276630,,C,325,198,127,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E8A4B902-7092-4FF2-9660-9E51881EE6CA}
3857136,1807021509276630,,C,176,0,176,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{12E66380-1459-4C1B-B86F-5B72F2189BD5}
3857137,1807021548513456,,C,2491,2351,140,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2F3785D5-3EF6-4390-B6AF-1351837402EF}
3857138,1807021548513456,,C,2259,1996,263,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2AB6C6D5-C8C4-4E30-8934-3528BD6D4A4D}
3857139,1807021548513456,,C,1730,1460,270,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{907DD217-32D8-42C9-8CB0-5C4A42970010}
3857140,1807021548513456,,C,1446,1397,49,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3886C942-2638-45F3-BCA8-6A23C3B74C30}
3857141,1807021548513456,,C,1394,1161,233,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D1F9F924-C437-4458-BE1B-D81CCF10B61C}
3857142,1807021548513456,,C,304,0,304,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F12E2C1F-CC47-4EE9-9E70-136F70A81B74}
3857143,1807030922491982,,C,2495,2449,46,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{45F8CECA-0F61-429C-A613-6744F809F96E}
3857144,1807030922491982,,C,2415,2352,63,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0725BDED-F29D-46F3-A464-2191806CC965}
3857145,1807030922491982,,C,2342,2278,64,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{593C8FD9-395F-4805-930E-1E9219D0DC43}
3857146,1807030922491982,,C,2220,2177,43,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B8D4CCF6-85CF-4B3F-8411-95FC03DD498F}
3857147,1807030922491982,,C,2148,2015,133,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5CEA84FB-1F4A-4D23-AF78-00BE7B4ECD47}
3857148,1807030922491982,,C,2005,1974,31,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C9741313-4064-4D8D-961B-05674F0D9073}
3857149,1807030922491982,,C,1965,1935,30,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CF952405-17CB-4417-B3A7-4C3C1FF5FD16}
3857150,1807030922491982,,C,1933,1900,33,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{91FE026E-2A9E-47EE-83DD-A0984A9B618A}
3857151,1807030922491982,,C,1857,1824,33,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D13B3751-AA05-4603-8D3B-07CF44AE3522}
3857152,1807030922491982,,C,1790,1765,25,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D9C1615F-4E58-4EA5-8553-8093E0F175CA}
3857153,1807030922491982,,C,1738,1682,56,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{467B4421-B399-492D-8603-CE5C19BEC7E2}
3857154,1807030922491982,,C,1646,1598,48,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{62766E64-4C76-4A14-873F-2D1FD81C3FAB}
3857155,1807030922491982,,C,1550,1490,60,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EBC7A548-91EE-4B51-9638-881F9B13A4B0}
3857156,1807030922491982,,C,1452,1432,20,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{41A8E3BE-513F-43CB-9D33-A55CE32882F5}
3857157,1807030922491982,,C,1371,1340,31,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3344B109-89A4-4163-AF74-CAE749C7A20D}
3857158,1807030922491982,,C,1221,1144,77,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0AD24C94-1295-4A42-932A-7CD26426CF91}
3857159,1807030922491982,,C,1114,1081,33,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{56E323DD-1B41-475F-A18E-9D60ACACE99E}
3857160,1807030922491982,,C,993,932,61,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CD741DFD-D040-4235-A9B0-711C3935968E}
3857161,1807030922491982,,C,929,894,35,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7EE2C7E9-83D4-485A-8DBB-FB56430E35E6}
3857162,1807030922491982,,C,891,855,36,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{66A8DBA7-F6DB-4097-BF43-361FA21CAE10}
3857163,1807030922491982,,C,825,801,24,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1042D195-5B32-4162-998E-52FCBA9A2C44}
3857164,1807030922491982,,C,797,719,78,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{508F8F58-B33E-470A-A0A4-7775DD7AAAB7}
3857165,1807030922491982,,C,672,634,38,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7C002A6A-4C52-40FB-BB31-2E81032F8C13}
3857166,1807030922491982,,C,632,559,73,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4648F778-A52F-49B6-B013-8FDB1BCA53FC}
3857167,1807030922491982,,C,487,446,41,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B2651E4C-610B-4A14-992E-EA8D09D7B3B1}
3857168,1807030922491982,,C,441,415,26,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C0A5301C-5AF5-4EB4-B616-BD5ABE5A38D8}
3857169,1807030922491982,,C,387,340,47,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F6E0F269-C229-4937-993A-07F769CA7897}
3857170,1807030922491982,,C,234,147,87,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B2360F08-53FB-4C22-B4AD-06DB1DC7F066}
3857171,1807030922491982,,C,120,31,89,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A0E62A66-A17B-43CA-BFC1-1BC29D47AC2F}
3857172,1807031024388042,,C,2482,2455,27,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7ED950E3-B49D-44F8-A58E-72A336A10506}
3857173,1807031024388042,,C,2453,2433,20,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9FC8B6F7-F18A-4D41-9A9F-CC55D45692CA}
3857174,1807031024388042,,C,2383,2327,56,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1267C7C0-DAB9-432B-9873-558877674656}
3857175,1807031024388042,,C,2248,2169,79,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BFF79556-B823-4C3B-83AD-445DD49113F7}
3857176,1807031024388042,,C,2155,2059,96,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DA45BA56-1110-48F9-8374-8AF071780837}
3857177,1807031024388042,,C,2056,1966,90,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EDCF9A31-2A3F-4AE3-BB69-C5ABB77BE563}
3857178,1807031024388042,,C,1942,1751,191,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{24006720-4EE7-4216-BF31-93A65B929F27}
3857179,1807031024388042,,C,1735,1712,23,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5AFCC6DA-5375-4E0D-98A9-E15BCC2D4DFB}
3857180,1807031024388042,,C,1678,1628,50,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B8E8EBC1-4C2A-4C21-82A7-37C25DC92378}
3857181,1807031024388042,,C,1581,1558,23,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BA1A866A-7A79-4270-93BC-93A6FD24D93B}
3857182,1807031024388042,,C,1506,1477,29,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{ECB578B9-3C35-4D60-8DFC-B52878E48481}
3857183,1807031024388042,,C,1443,1291,152,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D2633F68-66EC-4CE3-933D-59CBA268EC87}
3857184,1807031024388042,,C,1193,1173,20,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3CEE091A-AD2D-4ED1-9A57-CB369D9A332F}
3857185,1807031024388042,,C,1171,1151,20,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5E911BB0-2137-4F42-9D0D-B59FE9CA8E7B}
3857186,1807031024388042,,C,1117,1023,94,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D97227F3-D5ED-40A9-9EB8-C9C43A2095B1}
3857187,1807031024388042,,C,1011,944,67,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3EF5F24C-F07A-4E89-A6CE-DFD8E646404C}
3857188,1807031024388042,,C,917,814,103,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{131B03C8-818A-4421-A874-4E89303863B8}
3857189,1807031024388042,,C,770,704,66,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FD065D45-4474-41EE-A28E-044D37185EF7}
3857190,1807031024388042,,C,701,680,21,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A3FF0EE0-B0F7-43F5-9074-71F1898202FB}
3857191,1807031024388042,,C,678,553,125,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F128202B-9A8F-49A0-A472-B17B7A60627F}
3857192,1807031024388042,,C,547,477,70,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{AE774D56-D40F-40E1-8D2F-6B44EB8D410D}
3857193,1807031024388042,,C,469,284,185,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CE1E0985-9817-43C7-97B2-226FD07A8CF0}
3857194,1807031024388042,,C,271,176,95,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2AAACF1B-51DD-4AC5-AF45-67EAFD9C9CB2}
3857195,1807031024388042,,C,163,124,39,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9B56F402-EA8E-402E-8C58-EC9A190DD3E3}
3857196,1807031024388042,,C,102,34,68,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DCD2BE78-8E2A-4D7F-A31A-49DD1EDF9494}
3857197,1807031043228409,,C,2490,2457,33,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B7351198-0A31-401E-B3E7-08E7530A362D}
3857198,1807031043228409,,C,2454,2420,34,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6BB6FFCF-147E-4D12-9074-F417A3AE81F2}
3857199,1807031043228409,,C,2413,2383,30,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{286C631D-BEB3-4F91-BAD2-0ED4C94A0EAB}
3857200,1807031043228409,,C,2373,2336,37,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1243FB74-A96E-4EF5-96DB-8700E78BCBBD}
3857201,1807031043228409,,C,2290,2189,101,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D8DBACC9-F99B-4E7A-B3BE-1432B7C786CE}
3857202,1807031043228409,,C,2166,2111,55,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3CDE61DB-87B5-4F6C-B5AF-013901BB4C41}
3857203,1807031043228409,,C,2084,1929,155,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0445299A-8575-4398-9B30-76EF9E8655F5}
3857204,1807031043228409,,C,1902,1877,25,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BB4B413E-FC9D-4937-A26B-308784A443FA}
3857205,1807031043228409,,C,1873,1844,29,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{45693B6B-86D2-47B3-9C30-627EEDF1EBCB}
3857206,1807031043228409,,C,1842,1815,27,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{95A0F692-2359-4883-BC86-9C71E5E7E918}
3857207,1807031043228409,,C,1813,1679,134,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{02304563-1196-4B83-9974-ABC3BE0D24E7}
3857208,1807031043228409,,C,1653,1627,26,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EE42AC9E-01AF-48C4-A085-8A5FA4731AC5}
3857209,1807031043228409,,C,1602,1558,44,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{03007918-CE71-4F46-B8D6-F7FCB4BEEBC4}
3857210,1807031043228409,,C,1447,1094,353,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C62B9226-D823-457E-B3F0-3BFC8195E95A}
3857211,1807031043228409,,C,1086,781,305,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{91CF628E-E516-4B37-AB70-9ECEA57B527F}
3857212,1807031043228409,,C,769,367,402,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7C5991AF-C8A6-4975-A59B-FE0F459E0EF3}
3857213,1807031043228409,,C,316,290,26,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{661B777B-CB2C-4E26-B0A5-04744B7E95B7}
3857214,1807031043228409,,C,274,183,91,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2E55FE16-800B-46C3-99E0-A568D75D55B8}
3857215,1807031043228409,,C,180,149,31,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6EAE8A4A-206D-4F8A-BB13-32C3987AADE0}
3857216,1807031043228409,,C,131,69,62,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E953CC98-E534-40B5-95C2-BD63CD14ADEB}
3857217,1807031043228409,,C,52,31,21,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{58851AE8-1B5D-430B-9385-D66BE2DA4BFE}
