OBJECTID,SoilKey,HorizonKey,HorizonDepthUpper,DepthMeasure,Texture,RockFragments,Effer,HorizonColorDry,HorizonColorMoist,StructGrade,StructShape,unused,Nomenclature,HorizonDepthLower,ESD_Horizon,ESD_HorizonModifier,ESD_FragVolPct,ESD_FragmentType,ESD_PetrocalcicRubble,ESD_Gypsic,ESD_PctClay,ESD_Hue,ESD_Value,ESD_Chroma,ESD_Color,ESD_Grade,ESD_Size,ESD_Structure,ESD_StructQual,ESD_Grade2,ESD_Size2,ESD_Structure2,ESD_RuptureResistance,ESD_ClayFilm,ESD_CarbonateStage,ESD_CaCO3EquivPct,ESD_EC,ESD_pH,ESD_GypsumPct,ESD_NAabsorptionRatio,ESD_Notes,ESD_PSAPctSand,ESD_PSAPctSilt,ESD_PSAPctClay,ESD_GravelClassPctFine,ESD_GravelClassPctMed,ESD_GravelClassPctCoarse,ESD_GravelCarbonateCoatPct,ESD_FragmentRoundness,ESD_RootSize,ESD_RootQty,ESD_PoresSize,ESD_PoresQty,ESD_SandFractPctVeryFine,ESD_SandFractPctFine,ESD_SandFractPctMed,ESD_SandFractPctCoarse,ESD_SandFractPctVeryCoarse,ESD_FragVolPct2,ESD_FragmentType2,ESD_FragVolPct3,ESD_FragmentType3,ESD_PctSand,ESD_LabGravelPctFine,ESD_LabGravelPctMed,ESD_LabGravelPctCoarse,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
158516,1806071253323475,1806071254416306,0.000000000000000,cm,L,52.000000000000000,ST,,,,,,,4.000000000000000,,,12,1,0,0,10.000000000000000,10YR,3,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,40,2,,,,,,,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9745487C-C777-448F-906C-C3F40AC665D7}
158517,1806071253323475,1806071255587216,4.000000000000000,cm,SIL,5.000000000000000,VE,,,,,,,15.000000000000000,,,5,1,0,0,23.000000000000000,7.5YR,4,4.000000000000000,Moist,,,PL,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{41DCCD84-1BD9-43EB-B6BF-CC2DD88DB0F6}
158518,1806071253323475,1806071258054047,15.000000000000000,cm,SICL,45.000000000000000,VE,,,,,,,70.000000000000000,,,35,1,0,0,32.000000000000000,10YR,6,4.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{033CEE51-A0F8-48CB-908D-6D9E95D22EDA}
158519,1806111407538411,1806111409289419,0.000000000000000,cm,SIL,3.000000000000000,ST,,,,,,,4.000000000000000,,,3,1,0,0,5.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18061113070365872018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{94DC470F-2FB6-48FC-A2D6-CA0A15B7F1D8}
158520,1806111407538411,1806111415507566,4.000000000000000,cm,L,1.000000000000000,VE,,,,,,,13.000000000000000,,,1,1,0,0,18.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18061113070365872018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3577F575-5C99-414F-853A-16849E6230E5}
158521,1806111407538411,1806111425141550,13.000000000000000,cm,L,29.000000000000000,VE,,,,,,,55.000000000000000,,,29,8,0,0,16.000000000000000,5YR,6,2.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18061113070365872018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BC08267E-733E-4FFC-A0E9-1D53B49D1747}
158522,1806151444099786,1806151446046973,0.000000000000000,cm,L,80.000000000000000,ST,,,,,,,9.000000000000000,,,25,1,0,0,23.000000000000000,10YR,4,3.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,50,2,5,6,,,,,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{24B4E67A-9450-47BF-8936-62F20D6F11E7}
158523,1806151444099786,1806151448312613,9.000000000000000,cm,CL,26.000000000000000,ST,,,,,,,20.000000000000000,,,19,1,0,0,30.000000000000000,10YR,4,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,2,0,7,,,,,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6A980BEF-D958-4219-9848-E36BE1559E57}
158524,1806151444099786,1806151450216846,20.000000000000000,cm,CL,40.000000000000000,ST,,,,,,,47.000000000000000,,,32,1,0,0,39.000000000000000,10YR,4,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8,2,0,7,,,,,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{318205ED-DA9A-4D17-80EC-3294CF3470C4}
158525,1806151444099786,1806151451331505,47.000000000000000,cm,SIC,24.000000000000000,ST,,,,,,,70.000000000000000,,,24,1,0,0,45.000000000000000,2.5Y,5,6.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,,,,,2018-09-01,18060417475223122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{33EB7C84-DC53-4E8F-BBC4-945771B508EF}
158526,1807030906198423,1807030907295054,0.000000000000000,cm,LS,11.000000000000000,SL,,,,,,,2.000000000000000,,,11,1,0,0,13.000000000000000,10YR,3,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4DE8D373-A0C4-43D9-A339-9E520DF50A80}
158527,1807030906198423,1807030911233145,2.000000000000000,cm,SCL,16.000000000000000,SL,,,,,,,8.000000000000000,,,16,1,0,0,21.000000000000000,10YR,2,2.000000000000000,Moist,,,PL,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{841B1C75-F985-4265-9284-3667F571C3C7}
158528,1807030906198423,1807030913304379,8.000000000000000,cm,SICL,14.000000000000000,ST,,,,,,,20.000000000000000,,,14,1,0,0,27.000000000000000,10YR,4,3.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2E7F9CBB-380D-4159-9F4C-2A7723EB9226}
158529,1807030906198423,1807030914571943,20.000000000000000,cm,SIC,0.000000000000000,ST,,,,,,,50.000000000000000,,,,,0,0,57.000000000000000,5YR,2.5,1.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4F12B638-F433-4540-B486-B1617435DE5C}
158530,1807030906198423,1807030916422255,50.000000000000000,cm,SCL,0.000000000000000,VE,,,,,,,60.000000000000000,,,,,0,0,25.000000000000000,2.5YR,2.5,0.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BA18B96A-FE3D-437D-94E5-28A9043557F7}
158531,1807030906198423,1807030917571416,60.000000000000000,cm,,0.000000000000000,NE,,,,,,,70.000000000000000,,,,,0,0,,5YR,2.5,1.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5A82EAA9-4301-4A0F-A024-9431FCCD6331}
158532,1807031217059479,1807031223572779,0.000000000000000,cm,SL,33.000000000000000,VE,,,,,,,8.000000000000000,,,31,1,0,0,16.000000000000000,10YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2018-09-01,18070312115068222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8CE9B414-C6DF-46EC-8690-8E6DD9938E19}
158533,1807031217059479,1807031226227441,8.000000000000000,cm,SL,16.000000000000000,VE,,,,,,,17.000000000000000,,,16,1,0,0,13.000000000000000,10YR,5,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070312115068222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B775764B-829B-455A-827E-1A76D4A618C6}
158534,1807031217059479,1807031227438701,17.000000000000000,cm,SL,15.000000000000000,VE,,,,,,,28.000000000000000,,,15,1,0,0,15.000000000000000,10YR,5,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070312115068222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D981AF18-3BB4-4819-90EF-3030C8F8217A}
158535,1807031217059479,1807031229067200,28.000000000000000,cm,SL,70.000000000000000,VE,,,,,,,46.000000000000000,,,70,1,0,0,16.000000000000000,10YR,6,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070312115068222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4714378F-5F8C-4623-A2DA-1F46B788B01C}
158536,1807040856599948,1807040857343803,27.000000000000000,cm,C,0.000000000000000,VE,,,,,,,70.000000000000000,,,0,1,0,0,79.000000000000000,10YR,5,4.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070408554231632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E9C0DF40-A235-4481-AD8D-FBEBE032691B}
158537,1807040856599948,1807040903518344,12.000000000000000,cm,C,0.000000000000000,NE,,,,,,,27.000000000000000,,,0,1,0,0,91.000000000000000,7.5YR,4,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070408554231632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1AB46C5B-B7F6-4C55-BDC2-EE671350B849}
158538,1807040856599948,1807040910214129,4.000000000000000,cm,L,1.000000000000000,NE,,,,,,,12.000000000000000,,,1,1,0,0,12.000000000000000,7.5YR,3,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070408554231632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{32EC93D0-5809-40E0-B21B-C58F8E093C94}
158539,1807040856599948,1807040912306989,0.000000000000000,cm,L,3.000000000000000,NE,,,,,,,4.000000000000000,,,3,1,0,0,11.000000000000000,7.5YR,4,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070408554231632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6BD01619-3AF3-4BC5-904F-AC419F64D8E9}
158540,1807091117267572,180709111746323,0.000000000000000,cm,SIC,1.000000000000000,ST,,,,,,,3.000000000000000,,,1,1,0,0,40.000000000000000,10YR,5,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{10C84C2A-5212-43D8-B7D5-80CBD13FD83C}
158541,1807091117267572,1807091119448761,3.000000000000000,cm,SIC,1.000000000000000,ST,,,,,,,22.000000000000000,,,1,1,0,0,50.000000000000000,2.5Y,4,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4D118992-3F1E-49F5-96B8-70320FF0D057}
158542,1807091117267572,1807091120431064,22.000000000000000,cm,SIL,1.000000000000000,ST,,,,,,,32.000000000000000,,,1,1,0,0,28.000000000000000,2.5Y,3,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{22A7D99A-DD44-42F3-933E-C88AF9DD7B23}
158543,1807091117267572,1807091122087631,32.000000000000000,cm,SIL,1.000000000000000,ST,,,,,,,40.000000000000000,,,1,1,0,0,28.000000000000000,2.5Y,4,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5292C74E-285E-412D-8F5B-3DC0628C1C9E}
158544,1807091117267572,1807091124572260,40.000000000000000,cm,SICL,1.000000000000000,ST,,,,,,,70.000000000000000,,,1,1,0,0,29.000000000000000,2.5Y,4,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7DADE3D8-54B2-452F-B8F2-C9E66D7FFBD9}
158545,1807091634527105,1807091636541366,0.000000000000000,cm,SI,5.000000000000000,NE,,,,,,,3.000000000000000,,,5,1,0,0,3.000000000000000,10YR,3,3.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070414232981442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5B1E0ACD-60BB-42DB-8D24-98E508BA0E3C}
158546,1807091634527105,1807091638065993,3.000000000000000,cm,SIL,20.000000000000000,NE,,,,,,,13.000000000000000,,,10,1,0,0,19.000000000000000,7.5YR,4,4.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,2018-09-01,18070414232981442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6A52A329-755C-47D3-B621-13DF20E5A704}
158547,1807091634527105,1807091640079011,13.000000000000000,cm,SICL,10.000000000000000,ST,,,,,,,38.000000000000000,,,5,1,0,0,31.000000000000000,7.5YR,4,6.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,2018-09-01,18070414232981442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{91F85CE1-F2D9-4D7D-83C6-449EF2F7C10A}
158548,1807091634527105,1807091642093811,38.000000000000000,cm,SL,7.000000000000000,VE,,,,,,,70.000000000000000,,,7,1,0,0,17.000000000000000,7.5YR,7,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070414232981442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{078DB499-731D-44B4-853C-2CE89555E3CE}
158549,180716075950367,1807160803044895,0.000000000000000,cm,L,17.000000000000000,,,,,,,,1.000000000000000,,,17,1,0,0,15.000000000000000,5YR,3,4.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071607392328632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{14FA0A2F-0926-4FAD-AB19-CCE99EE8EB2D}
158550,180716075950367,1807160808052577,1.000000000000000,cm,L,40.000000000000000,,,,,,,,10.000000000000000,,,40,1,0,0,17.000000000000000,5YR,3,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071607392328632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4DC16E6A-23D1-4F52-8C9C-79372C00F049}
158551,180716075950367,1807160810526066,10.000000000000000,cm,LS,44.000000000000000,,,,,,,,20.000000000000000,,,44,1,0,0,3.000000000000000,10YR,6,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071607392328632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FFDBF4D6-C5E8-4920-9956-2FB61046BE32}
158552,180716075950367,1807160815081445,20.000000000000000,cm,SL,7.000000000000000,,,,,,,,35.000000000000000,,,7,1,0,0,7.000000000000000,10YR,4,3.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071607392328632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DBCF5C26-856A-4567-81BE-2C457B208B52}
158553,1807200949559260,1807200950566534,0.000000000000000,cm,,0.000000000000000,,,,,,,,5.000000000000000,O,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{95EB4B9A-228B-41FC-B10B-D83197FBCCFA}
158554,1807200949559260,1807200951463708,5.000000000000000,cm,SIL,1.000000000000000,NE,,,,,,,36.000000000000000,,,1,1,0,0,5.000000000000000,5YR,3,1.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,,,,,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FC3820E4-E0F2-4D09-996A-0BB312828CB6}
158555,1807200949559260,1807200954194578,36.000000000000000,cm,SIL,3.000000000000000,NE,,,,,,,70.000000000000000,,,3,1,0,0,5.000000000000000,5YR,3,1.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,,,,,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3E6A6F3E-12A2-459A-AB5E-3BC060EF0A14}
158556,1807231427063098,1807231428574828,0.000000000000000,cm,,0.000000000000000,,,,,,,,5.000000000000000,O,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{374F3106-A68C-49C2-8D5A-01145FA4954D}
158557,1807231427063098,180723142936759,5.000000000000000,cm,SL,1.000000000000000,NE,,,,,,,20.000000000000000,,,1,1,0,0,7.000000000000000,5YR,3,1.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,,,,,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1A03A3A8-86DA-40B5-8DD6-E22F9FD28B3B}
158558,1807231427063098,1807231431163262,20.000000000000000,cm,L,1.000000000000000,NE,,,,,,,44.000000000000000,,,1,1,0,0,20.000000000000000,5YR,2.5,1.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,,,,,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7A6E6702-9482-4BE0-8AEE-ADFD482600EE}
158559,1807231427063098,1807231432443348,44.000000000000000,cm,L,1.000000000000000,NE,,,,,,,70.000000000000000,,,1,1,0,0,20.000000000000000,5YR,2.5,1.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,,,,,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{10941241-D5F4-4867-BE56-78CC8E2726D5}
158560,1807311501218393,1807311502016646,0.000000000000000,cm,SIL,0.000000000000000,NE,,,,,,,4.000000000000000,,,,,0,0,28.000000000000000,10YR,3,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CC9B228C-C1A4-47D3-B6D2-7CC089F86269}
158561,1807311501218393,1807311502586825,4.000000000000000,cm,SICL,1.000000000000000,NE,,,,,,,70.000000000000000,,,1,1,0,0,30.000000000000000,10YR,4,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2F0BBA08-D7EA-440E-BDC4-DEEB7DA6F21A}
158562,1808060834331158,1808060836179238,0.000000000000000,cm,SI,5.000000000000000,NE,,,,,,,4.000000000000000,,,5,1,0,0,3.000000000000000,10YR,2,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B16A2B10-2955-475A-9B7E-93904AA31279}
158563,1808060834331158,1808060836224223,4.000000000000000,cm,SIL,15.000000000000000,VS,,,,,,,10.000000000000000,,,15,1,0,0,16.000000000000000,10YR,2,2.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{62E31095-0B9B-4537-998F-8675CAC608E0}
158564,1808060834331158,1808060836278088,10.000000000000000,cm,SIL,14.000000000000000,NE,,,,,,,20.000000000000000,,,11,1,0,0,20.000000000000000,10YR,2,2.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6566A2D1-3D41-44A0-9634-87AAD29BE0D9}
158565,1808060834331158,1808060836347603,20.000000000000000,cm,SI,46.000000000000000,NE,,,,,,,70.000000000000000,,,36,1,0,0,23.000000000000000,7.5YR,3,4.000000000000000,Moist,,,ABK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CAFDDD81-92A2-4F84-AEAB-E3FF705FC03C}
158566,1808061012559805,1808061016157173,0.000000000000000,cm,L,14.000000000000000,NE,,,,,,,9.000000000000000,,,14,1,0,0,10.000000000000000,10YR,3,2.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18062811461094522018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{51B609E3-DABD-44A8-A2F4-757B40306149}
158567,1808061012559805,1808061017197378,9.000000000000000,cm,CL,29.000000000000000,NE,,,,,,,38.000000000000000,,,29,1,0,0,30.000000000000000,7.5YR,3,4.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18062811461094522018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C293B9D2-856F-4768-BF49-0246B00A5FC3}
158568,1808061012559805,1808061018115475,38.000000000000000,cm,SCL,75.000000000000000,ST,,,,,,,52.000000000000000,,,75,1,0,0,28.000000000000000,10YR,4,3.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18062811461094522018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{33CD16F9-9B8D-4E09-BD4E-07A0575AB14A}
158569,1808061304351337,1808061308218106,0.000000000000000,cm,L,28.500000000000000,NE,,,,,,,3.000000000000000,,,28.5,1,0,0,9.000000000000000,10YR,3,1.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{16CB023F-E00D-4C83-AFEA-C917762E51C5}
158570,1808061304351337,1808061309166780,3.000000000000000,cm,SCL,38.500000000000000,NE,,,,,,,10.000000000000000,,,38.5,1,0,0,28.000000000000000,10YR,3,2.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7F486DA9-2548-4382-9BF5-DA7DCF2C58AB}
158571,1808061304351337,1808061310213368,10.000000000000000,cm,SC,50.799999239999998,NE,,,,,,,20.000000000000000,,,50.8,1,0,0,40.000000000000000,10YR,3,3.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{133ADEF9-9C81-43E2-B96E-6F0C35D0DA02}
158572,1808061304351337,18080613132771,20.000000000000000,cm,,98.000000000000000,,,,,,,,32.000000000000000,,,98,6,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0157DF47-0187-451D-A887-E1FA8738AC28}
158573,1808061304351337,1808061313518832,32.000000000000000,cm,SIL,36.000000000000000,ST,,,,,,,39.000000000000000,,,30,1,0,0,9.000000000000000,10YR,3,3.000000000000000,Moist,,,SBK,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0FA3BEA1-6196-4C8A-B204-18D981B554B6}
158574,1808061304351337,1808061315246362,39.000000000000000,cm,,99.000000000000000,,,,,,,,50.000000000000000,,,99,6,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CDA22CC1-82F2-4654-A312-81F4F6DE1264}
158575,1808061304351337,1808061316045215,50.000000000000000,cm,SIL,10.100000380000001,VE,,,,,,,70.000000000000000,,,10.1,1,0,0,8.000000000000000,10YR,5,2.000000000000000,Moist,,,SG,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CB86DA6D-911F-4487-A302-3A0E9B2A387A}
158576,1808061415516703,1808061417047542,0.000000000000000,cm,L,0.000000000000000,NE,,,,,,,8.000000000000000,,,,,0,0,8.000000000000000,5YR,3,3.000000000000000,Moist,,,GR,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{71D9F026-07BB-47AD-9D16-FFD25B6AF9E4}
